ID Movimiento;ID Orden;Fecha Orden;Prioridad;SKU;Margen base;Cantidad Pedida;Precio por Unidad;Descuento;ID Cliente
4597;32737;28/10/2009;Alto;259;0,38;14;28,53;0,09;13
490;3395;29/10/2009;No Especificado;1280;0,36;31;5,38;0,06;33
491;3395;29/10/2009;No Especificado;854;0,38;1;7,35;0,03;33
492;3395;29/10/2009;No Especificado;899;0,38;7;15,57;0,02;33
493;3395;29/10/2009;No Especificado;805;0,83;29;20,89;0,02;33
4484;31910;29/10/2009;Medio;648;0,85;6;35,99;0,03;579
3153;22628;29/10/2009;Medio;35;0,57;30;95,95;0,02;440
7338;52291;29/10/2009;Critical;586;0,6;48;5,98;0,04;553
7339;52291;29/10/2009;Critical;658;0,57;5;20,99;0,01;553
7841;56064;29/10/2009;Medio;259;0,38;41;28,53;0,02;416
2804;20229;30/10/2009;Bajo;681;0,39;47;2,62;0,1;580
6232;44134;30/10/2009;Alto;598;0,47;35;17,67;0,05;427
3723;26627;30/10/2009;Medio;1231;0,42;25;1,6;0,1;27
6151;43554;30/10/2009;Critical;1010;0,39;9;3,6;0,06;581
3351;24003;31/10/2009;Critical;265;0,56;49;1,76;0,06;400
3352;24003;31/10/2009;Critical;1075;0,66;50;24,98;0,02;400
3354;24003;31/10/2009;Critical;708;0,38;4;35,99;0,05;400
3353;24003;31/10/2009;Critical;232;0,81;9;1,26;0,06;400
3979;28419;31/10/2009;Bajo;28;0,59;9;13,48;0,03;581
5468;38852;01/11/2009;No Especificado;1000;0,39;25;5,98;0,03;43
5967;42338;02/11/2009;No Especificado;399;0,49;14;4,14;0,04;217
5968;42338;02/11/2009;No Especificado;1118;0,59;32;65,99;0,01;217
1104;8103;02/11/2009;Bajo;847;0,37;16;29,17;0,07;582
2496;18178;02/11/2009;Bajo;44;0,6;43;4,48;0,08;434
2497;18178;02/11/2009;Bajo;598;0,47;10;17,67;0;434
2938;21314;02/11/2009;Bajo;688;0,38;6;8,6;0,04;29
2939;21314;02/11/2009;Bajo;830;0,36;30;3,58;0,01;29
2940;21314;02/11/2009;Bajo;1032;0,75;40;105,49;0,08;29
5427;38564;02/11/2009;Critical;548;0,78;37;280,98;0,09;205
5428;38564;02/11/2009;Critical;736;0,74;31;30,97;0,08;143
5429;38564;02/11/2009;Critical;85;0,39;21;4,13;0,1;143
6243;44231;03/11/2009;No Especificado;584;0,62;11;160,98;0,04;583
6244;44231;03/11/2009;No Especificado;667;0,79;43;17,98;0,01;583
6245;44231;03/11/2009;No Especificado;668;0,58;24;115,99;0,06;583
2113;15105;03/11/2009;Bajo;167;0,57;39;12,28;0,07;154
7018;50081;03/11/2009;No Especificado;526;0,6;7;70,98;0;146
4593;32675;03/11/2009;Alto;197;0,3;20;349,45;0,09;412
3975;28389;03/11/2009;Alto;620;0,44;22;30,93;0,07;536
3976;28389;03/11/2009;Alto;593;0,57;16;297,48;0,05;536
3977;28389;03/11/2009;Alto;303;0,76;7;296,18;0,07;536
5190;36896;03/11/2009;Critical;283;0,39;12;2,61;0;136
5191;36896;03/11/2009;Critical;218;0,5;41;25,38;0,04;136
5192;36896;03/11/2009;Critical;765;0,85;21;167,27;0,04;136
480;3332;04/11/2009;Critical;1091;0,41;6;3,26;0,01;480
5696;40261;04/11/2009;Critical;724;0,4;36;9,06;0,03;64
5697;40261;04/11/2009;Critical;1235;0,58;26;2,94;0,05;64
7054;50336;04/11/2009;No Especificado;883;0,35;9;5,77;0;275
1243;9057;04/11/2009;Critical;381;0,42;20;7,59;0,01;10
4904;34883;04/11/2009;Critical;708;0,38;31;35,99;0,05;456
5299;37731;04/11/2009;Critical;750;0,37;25;3,75;0,09;584
5298;37731;04/11/2009;Critical;1111;0,4;24;30,98;0,01;584
3961;28259;04/11/2009;Alto;219;0,64;22;10,97;0,06;191
3692;26374;05/11/2009;No Especificado;181;0,81;5;20,99;0,05;585
810;5856;05/11/2009;Alto;1281;0,6;42;230,98;0;450
4536;32291;05/11/2009;Medio;866;0,73;13;12,99;0,01;586
4537;32291;05/11/2009;Medio;564;0,81;4;15,14;0,02;586
2513;18247;05/11/2009;No Especificado;381;0,42;20;7,59;0;168
2568;18533;06/11/2009;No Especificado;585;0,57;27;15,31;0,01;587
2569;18533;06/11/2009;No Especificado;52;0,6;5;7,99;0,05;587
3771;26944;07/11/2009;Critical;645;0,65;6;73,98;0,02;360
3682;26337;07/11/2009;Critical;99;0,38;45;3,69;0,08;588
5398;38371;08/11/2009;No Especificado;435;0,45;24;83,1;0,05;115
5312;37793;08/11/2009;No Especificado;300;0,56;16;13,9;0,08;242
2315;16679;08/11/2009;Bajo;131;0,55;29;243,98;0,09;350
4473;31873;08/11/2009;Bajo;1038;0,59;2;70,97;0,05;589
4474;31873;08/11/2009;Bajo;790;0,6;14;205,99;0,06;589
4475;31873;08/11/2009;Bajo;1064;0,56;50;205,99;0,06;589
4476;31873;08/11/2009;Bajo;441;0,4;42;5,28;0;589
6486;46151;08/11/2009;Critical;688;0,38;23;8,6;0,02;335
4890;34788;09/11/2009;Alto;780;0,36;4;5,98;0,02;121
7933;56706;10/11/2009;Alto;286;0,52;7;99,99;0;590
5840;41415;10/11/2009;Bajo;250;0,36;10;7,64;0,09;261
6577;46848;10/11/2009;Medio;256;0,79;39;95,43;0,04;63
7497;53508;10/11/2009;Alto;537;0,48;13;80,98;0,03;333
7498;53508;10/11/2009;Alto;538;0,39;25;13,99;0,06;333
7499;53508;10/11/2009;Alto;539;0,39;4;15,04;0,06;333
5211;37025;10/11/2009;Alto;823;0,45;37;17,48;0,03;108
3059;21922;11/11/2009;Alto;39;0,6;17;500,98;0,01;591
3060;21922;11/11/2009;Alto;324;0,48;11;9,77;0,08;591
3061;21922;11/11/2009;Alto;1213;0,59;49;3,28;0,09;591
1464;10562;11/11/2009;No Especificado;1047;0,3;10;95,99;0,03;150
5939;42144;12/11/2009;Medio;818;0,8;10;64,65;0,01;346
7203;51392;12/11/2009;Medio;297;0,75;10;26,31;0,09;592
4007;28583;12/11/2009;Critical;229;0,38;25;223,98;0,03;305
3852;27463;13/11/2009;Medio;218;0,5;31;25,38;0;300
3853;27463;13/11/2009;Medio;758;0,36;10;4,98;0,01;300
8315;59396;14/11/2009;Critical;665;0,79;41;152,48;0,07;593
2811;20263;14/11/2009;Medio;173;0,39;8;59,78;0,05;103
2812;20263;14/11/2009;Medio;174;0,83;33;20,99;0,08;103
6736;47943;14/11/2009;Medio;346;0,36;12;4,91;0,04;534
6737;47943;14/11/2009;Medio;347;0,55;48;15,94;0,02;534
1823;13091;15/11/2009;Medio;73;0,37;12;6,48;0,08;282
1824;13091;15/11/2009;Medio;543;0,84;39;20,34;0,01;282
7762;55554;16/11/2009;Critical;442;0,37;6;18,97;0,04;390
7763;55554;16/11/2009;Critical;817;0,56;49;2,88;0,02;390
7764;55554;16/11/2009;Critical;343;0,57;9;10,98;0,09;390
7754;55490;16/11/2009;Medio;827;0,69;3;70,89;0,04;147
702;4931;16/11/2009;Critical;987;0,38;22;8,17;0,1;154
703;4931;16/11/2009;Critical;371;0,57;45;110,99;0,03;154
4596;32710;16/11/2009;Alto;591;0,57;43;12,44;0,04;234
6935;49504;16/11/2009;No Especificado;837;0,69;45;7,37;0,1;594
1567;11332;16/11/2009;Bajo;708;0,38;6;35,99;0,07;189
1568;11332;16/11/2009;Bajo;709;0,58;23;65,99;0,08;189
2967;21445;17/11/2009;Bajo;285;0,6;14;4,06;0,02;197
2968;21445;17/11/2009;Bajo;513;0,39;43;9,49;0,07;197
1048;7744;17/11/2009;Bajo;473;0,39;26;172,99;0,07;595
1049;7744;17/11/2009;Bajo;182;0,36;1;7,64;0,09;595
3120;22407;17/11/2009;No Especificado;123;0,37;20;34,54;0,07;527
3121;22407;17/11/2009;No Especificado;47;0,38;10;12,28;0,02;527
3122;22407;17/11/2009;No Especificado;559;0,56;15;34,58;0,06;527
1258;9126;17/11/2009;Medio;80;0,55;47;62,05;0,04;205
2382;17282;18/11/2009;Bajo;847;0,37;37;29,17;0,09;60
7918;56608;18/11/2009;Critical;79;0,83;23;1,89;0,1;596
2008;14336;18/11/2009;Alto;438;0,55;4;39,99;0,05;408
2124;15139;19/11/2009;Alto;71;0,56;17;300,98;0,07;146
2125;15139;19/11/2009;Alto;439;0,61;33;20,98;0,01;146
819;5920;19/11/2009;Alto;379;0,59;4;155,06;0,07;286
448;3042;20/11/2009;Medio;684;0,44;26;4,26;0,1;52
1772;12706;20/11/2009;Critical;127;0,61;46;58,14;0,09;323
8036;57409;20/11/2009;No Especificado;498;0,4;1;100,98;0,1;63
8037;57409;20/11/2009;No Especificado;599;0,58;34;205,99;0,03;63
5775;40965;20/11/2009;Medio;726;0,4;29;30,98;0,08;536
5773;40965;20/11/2009;Medio;747;0,55;48;159,31;0,09;536
5774;40965;20/11/2009;Medio;141;0,83;39;55,99;0,06;536
3627;25926;20/11/2009;Alto;147;0,77;20;218,75;0,1;165
3628;25926;20/11/2009;Alto;512;0,38;23;14,27;0,05;165
4660;33189;20/11/2009;Bajo;597;0,75;3;27,48;0,02;597
4661;33189;20/11/2009;Bajo;459;0,39;5;10,06;0,08;597
6770;48198;20/11/2009;Critical;333;0,56;7;442,14;0,1;439
6771;48198;20/11/2009;Critical;480;0,57;45;60,22;0,01;439
3350;23971;21/11/2009;Critical;166;0,58;5;11,97;0;174
106;646;21/11/2009;Alto;945;0,56;18;9,31;0,01;137
3455;24614;21/11/2009;Bajo;88;0,73;33;50,98;0,09;180
1422;10309;21/11/2009;Bajo;501;0,35;23;20,98;0,03;578
521;3585;22/11/2009;Alto;459;0,39;27;10,06;0,07;394
522;3585;22/11/2009;Alto;114;0,59;34;1,68;0,07;394
7682;55045;22/11/2009;Alto;361;0,81;20;32,48;0,09;26
1599;11584;22/11/2009;Medio;315;0,35;48;35,99;0,01;598
6471;46052;23/11/2009;Medio;311;0,46;37;63,94;0,05;338
6472;46052;23/11/2009;Medio;566;0,54;39;17,78;0;338
4874;34689;23/11/2009;Bajo;628;0,58;36;16,91;0,07;7
6783;48295;23/11/2009;Medio;348;0,37;48;204,1;0,05;103
2696;19521;23/11/2009;No Especificado;1271;0,85;9;35,48;0,02;297
3190;22885;23/11/2009;Medio;421;0,82;4;12,88;0,05;99
866;6211;23/11/2009;Critical;391;0,37;28;2,16;0,01;599
867;6211;23/11/2009;Critical;314;0,59;3;21,38;0,07;599
506;3492;23/11/2009;Bajo;493;0,4;35;67,28;0,04;239
507;3492;23/11/2009;Bajo;635;0,69;49;130,98;0,1;239
508;3492;23/11/2009;Bajo;368;0,59;33;2,78;0,04;239
2760;19943;24/11/2009;Critical;310;0,63;16;124,49;0,07;135
1401;10183;24/11/2009;Critical;171;0,6;48;25,98;0,06;39
5750;40835;24/11/2009;Alto;321;0,39;26;15,01;0,06;600
5751;40835;24/11/2009;Alto;416;0,77;14;40,48;0,09;600
5752;40835;24/11/2009;Alto;167;0,57;1;12,28;0,05;600
1652;11909;24/11/2009;No Especificado;658;0,57;11;20,99;0,03;210
161;998;25/11/2009;No Especificado;16;0,4;16;15,74;0,07;290
7813;55875;25/11/2009;Critical;381;0,42;50;7,59;0;430
7814;55875;25/11/2009;Critical;382;0,68;31;5,98;0,09;430
1505;10884;25/11/2009;Bajo;632;0,55;24;125,99;0,09;187
6842;48710;25/11/2009;Medio;651;0,38;4;6,98;0,01;174
2431;17668;25/11/2009;Medio;823;0,45;49;17,48;0,04;330
2432;17668;25/11/2009;Medio;870;0,39;24;300,98;0,05;330
2433;17668;25/11/2009;Medio;974;0,59;13;205,99;0,04;330
4313;30726;25/11/2009;Medio;1193;0,57;35;20,27;0,05;87
4526;32195;25/11/2009;Medio;189;0,35;7;11,58;0,05;193
7817;55906;26/11/2009;Critical;839;0,37;49;5,58;0,02;601
7818;55906;26/11/2009;Critical;518;0,35;15;7,98;0,06;601
7819;55906;26/11/2009;Critical;1260;0,59;42;54,1;0,02;601
7298;52035;27/11/2009;Alto;288;0,41;29;699,99;0,03;239
773;5511;28/11/2009;Critical;615;0,59;46;2,58;0,02;602
774;5511;28/11/2009;Critical;249;0,55;32;65,99;0,02;602
5604;39717;28/11/2009;Alto;989;0,55;20;43,57;0,06;23
2106;15074;28/11/2009;No Especificado;121;0,38;27;35,44;0,05;178
5154;36707;29/11/2009;Medio;296;0,39;47;3,78;0,02;325
5487;38947;29/11/2009;Critical;508;0,48;20;14,58;0,02;603
2872;20710;29/11/2009;Alto;1167;0,68;31;5,98;0,1;115
2873;20710;29/11/2009;Alto;283;0,39;26;2,61;0,07;115
5339;37924;29/11/2009;Alto;810;0,57;21;17,99;0,09;604
5338;37924;29/11/2009;Alto;1201;0,59;49;165,2;0,05;604
7979;57061;30/11/2009;Bajo;292;0,38;21;22,38;0,04;447
7980;57061;30/11/2009;Bajo;339;0,39;6;6,3;0,07;447
7981;57061;30/11/2009;Bajo;566;0,54;3;17,78;0,06;447
1697;12258;30/11/2009;Bajo;748;0,69;3;180,98;0,04;461
1698;12258;30/11/2009;Bajo;943;0,56;2;3,25;0,06;461
1699;12258;30/11/2009;Bajo;426;0,69;22;110,98;0,01;461
1700;12258;30/11/2009;Bajo;12;0,53;27;3,95;0,05;461
5109;36416;30/11/2009;Bajo;1195;0,37;44;6,48;0,08;304
5110;36416;30/11/2009;Bajo;575;0,55;46;2,88;0,04;304
5626;39844;01/12/2009;No Especificado;256;0,79;47;95,43;0,09;465
7304;52070;01/12/2009;No Especificado;1079;0,41;29;2,28;0,06;117
5431;38594;01/12/2009;Medio;65;0,54;26;39,48;0,07;391
917;6592;01/12/2009;Bajo;279;0,58;29;6,84;0,09;449
918;6592;01/12/2009;Bajo;295;0,83;33;48,91;0,07;449
5097;36355;02/12/2009;Medio;214;0,37;9;5,4;0,09;346
5098;36355;02/12/2009;Medio;1128;0,53;6;20,28;0,02;346
5099;36355;02/12/2009;Medio;776;0,55;10;11,55;0;346
5100;36355;02/12/2009;Medio;587;0,55;43;2,08;0,05;346
105;645;02/12/2009;Alto;170;0,4;42;12,95;0,05;605
3003;21635;02/12/2009;Bajo;204;0,39;2;24,92;0;235
6952;49668;02/12/2009;Bajo;1070;0,83;25;3,74;0,06;233
6476;46113;02/12/2009;No Especificado;358;0,59;18;136,98;0,02;32
2392;17317;03/12/2009;No Especificado;1157;0,38;7;4,42;0,06;606
2103;15040;04/12/2009;Bajo;1040;0,4;48;9,11;0,1;114
1874;13479;04/12/2009;Alto;220;0,52;3;99,99;0,09;565
1875;13479;04/12/2009;Alto;213;0,56;13;205,99;0,04;565
4204;29889;04/12/2009;No Especificado;1192;0,51;44;5,98;0,09;30
5059;36069;05/12/2009;Bajo;1058;0,4;13;35,94;0,09;377
5060;36069;05/12/2009;Bajo;1095;0,75;15;170,98;0;377
5061;36069;05/12/2009;Bajo;887;0,36;20;4,98;0,09;377
2216;16032;05/12/2009;Bajo;781;0,48;35;12,64;0,07;607
7039;50275;05/12/2009;Medio;108;0,38;5;1938,02;0,03;580
7040;50275;05/12/2009;Medio;611;0,37;31;6,48;0,05;580
219;1444;05/12/2009;Medio;921;0,36;2;6,48;0,02;206
217;1444;05/12/2009;Medio;288;0,41;32;699,99;0,06;206
220;1444;05/12/2009;Medio;1141;0,58;24;17,15;0,02;206
221;1444;05/12/2009;Medio;726;0,4;25;30,98;0,07;206
218;1444;05/12/2009;Medio;154;0,59;13;1360,14;0,04;206
5806;41185;06/12/2009;Critical;590;0,36;2;5,78;0,08;537
6443;45824;06/12/2009;No Especificado;200;0,57;44;140,81;0,08;137
6538;46528;06/12/2009;Medio;567;0,78;43;70,71;0,05;435
6539;46528;06/12/2009;Medio;442;0,37;23;18,97;0,01;435
3430;24455;06/12/2009;No Especificado;188;0,48;8;20,89;0;382
3431;24455;06/12/2009;No Especificado;924;0,51;41;3,98;0,07;382
5501;39015;06/12/2009;Medio;811;0,56;13;399,98;0,05;608
5502;39015;06/12/2009;Medio;556;0,37;11;6,48;0,07;608
2286;16480;06/12/2009;No Especificado;214;0,37;14;5,4;0,09;286
6454;45959;06/12/2009;Medio;1048;0,38;15;12,53;0,08;209
6455;45959;06/12/2009;Medio;449;0,41;35;49,99;0;209
3474;24737;06/12/2009;Alto;156;0,59;3;180,98;0,09;248
3475;24737;06/12/2009;Alto;491;0,37;26;6,48;0;248
5203;36992;07/12/2009;Medio;236;0,6;34;12,98;0,04;186
4984;35457;07/12/2009;Bajo;1038;0,59;45;70,97;0,02;367
7643;54755;07/12/2009;Critical;637;0,77;44;73,98;0;4
1123;8229;07/12/2009;Medio;702;0,56;7;510,14;0,04;609
1124;8229;07/12/2009;Medio;703;0,36;50;4,76;0;609
8310;59365;07/12/2009;Medio;1209;0,59;1;535,64;0,05;610
5295;37700;08/12/2009;Critical;687;0,37;27;122,99;0,05;493
6691;47617;08/12/2009;No Especificado;890;0,4;17;304,99;0,09;205
8303;59297;09/12/2009;Medio;742;0,39;13;119,99;0,05;611
7111;50754;09/12/2009;No Especificado;52;0,6;9;7,99;0,06;612
7179;51233;09/12/2009;Bajo;381;0,42;3;7,59;0,05;613
1134;8290;09/12/2009;Critical;704;0,39;32;6,3;0,04;609
5887;41765;09/12/2009;Medio;541;0,37;41;4,98;0,03;13
801;5735;10/12/2009;Medio;401;0,78;10;280,98;0,1;321
7949;56803;10/12/2009;No Especificado;547;0,37;42;6,48;0,1;215
6807;48483;10/12/2009;Critical;1182;0,38;18;2,21;0;127
1031;7527;11/12/2009;Medio;806;0,46;37;15,68;0,05;370
1032;7527;11/12/2009;Medio;788;0,56;42;195,99;0,02;370
419;2818;11/12/2009;Medio;806;0,46;37;15,68;0,05;541
420;2818;11/12/2009;Medio;216;0,39;39;14,98;0;541
421;2818;11/12/2009;Medio;205;0,36;2;38,76;0,02;541
6908;49283;11/12/2009;Alto;47;0,38;25;12,28;0,01;526
5511;39076;11/12/2009;Critical;441;0,4;41;5,28;0,02;181
7354;52391;12/12/2009;Alto;275;0,38;36;29,14;0,04;121
7355;52391;12/12/2009;Alto;805;0,83;39;20,89;0,02;121
4200;29857;12/12/2009;Medio;230;0,77;41;140,98;0,07;614
2919;21091;12/12/2009;Alto;896;0,35;32;8,88;0,1;25
5209;36999;12/12/2009;Medio;461;0,35;28;549,99;0,06;15
5210;36999;12/12/2009;Medio;952;0,57;3;115,99;0,08;15
1692;12224;12/12/2009;Alto;310;0,63;2;124,49;0,04;139
1693;12224;12/12/2009;Alto;528;0,82;29;35,99;0,1;139
4970;35364;12/12/2009;Critical;659;0,4;16;4,28;0,04;615
4971;35364;12/12/2009;Critical;568;0,74;29;376,13;0,06;615
4972;35364;12/12/2009;Critical;660;0,67;37;424,21;0,06;615
4973;35364;12/12/2009;Critical;524;0,6;8;195,99;0,06;615
3937;28037;12/12/2009;Alto;263;0,37;31;6,68;0,06;285
2228;16102;13/12/2009;No Especificado;39;0,6;25;500,98;0,02;500
1062;7845;13/12/2009;Critical;994;0,36;22;4,91;0,06;318
1063;7845;13/12/2009;Critical;1052;0,35;45;48,94;0,07;318
5401;38400;14/12/2009;No Especificado;816;0,54;8;13,73;0,03;616
5471;38882;14/12/2009;Critical;304;0,74;37;122,99;0,1;617
5470;38882;14/12/2009;Critical;1076;0,37;40;55,48;0,06;617
274;1891;14/12/2009;Bajo;351;0,65;3;107,53;0,09;618
804;5765;14/12/2009;Bajo;1083;0,38;23;35,44;0,04;412
1826;13120;14/12/2009;Bajo;170;0,4;46;12,95;0,09;333
1827;13120;14/12/2009;Bajo;204;0,39;8;24,92;0;333
7613;54468;14/12/2009;Alto;283;0,39;15;2,61;0,03;475
7614;54468;14/12/2009;Alto;420;0,58;35;11,66;0,01;475
8331;59556;15/12/2009;No Especificado;479;0,37;27;1,48;0;619
8332;59556;15/12/2009;No Especificado;1064;0,56;5;205,99;0;619
2669;19300;16/12/2009;Critical;250;0,36;10;7,64;0,1;620
460;3110;16/12/2009;Alto;845;0,36;13;119,99;0,04;621
6765;48192;16/12/2009;Critical;230;0,77;15;140,98;0;404
3511;25027;16/12/2009;Medio;100;0,65;25;146,34;0,06;384
8133;58144;16/12/2009;Bajo;390;0,39;29;26,38;0,01;622
147;930;16/12/2009;Critical;495;0,76;22;41,32;0,03;540
148;930;16/12/2009;Critical;819;0,39;11;6,88;0;540
6512;46341;17/12/2009;Alto;114;0,59;23;1,68;0,1;185
3345;23936;17/12/2009;Medio;271;0,58;27;2,6;0,09;402
2123;15111;17/12/2009;No Especificado;1254;0,57;13;81,32;0,1;623
4470;31847;18/12/2009;Bajo;707;0,7;46;39,98;0,1;51
6638;47203;18/12/2009;Critical;407;0,37;8;15,98;0,04;49
6639;47203;18/12/2009;Critical;210;0,39;44;22,84;0,06;49
64;359;18/12/2009;Medio;310;0,63;30;124,49;0,08;299
6640;47207;18/12/2009;Bajo;458;0,64;15;30,98;0,09;563
7290;51975;18/12/2009;Bajo;835;0,58;12;115,99;0,1;10
3200;22947;18/12/2009;Bajo;138;0,55;19;12,22;0,09;624
5864;41607;19/12/2009;Medio;355;0,35;36;120,98;0,1;625
3662;26240;19/12/2009;Critical;65;0,54;38;39,48;0,04;215
3663;26240;19/12/2009;Critical;470;0,44;39;3,7;0,04;215
886;6369;19/12/2009;Alto;1099;0,71;30;550,98;0,1;479
5379;38240;19/12/2009;Alto;688;0,38;4;8,6;0,04;563
5378;38240;19/12/2009;Alto;860;0,74;42;40,98;0,09;563
5053;36033;19/12/2009;No Especificado;280;0,64;15;4,98;0,06;386
5706;40356;19/12/2009;No Especificado;285;0,6;48;4,06;0,05;205
914;6562;20/12/2009;Critical;154;0,59;12;1360,14;0,02;337
6046;42852;20/12/2009;No Especificado;724;0,4;13;9,06;0,02;337
1470;10624;20/12/2009;Critical;13;0,71;23;47,98;0,06;145
211;1411;20/12/2009;Alto;246;0,72;39;160,98;0,09;531
212;1411;20/12/2009;Alto;606;0,59;47;175,99;0,09;531
2904;20965;20/12/2009;Critical;1125;0,57;38;59,76;0,06;553
2905;20965;20/12/2009;Critical;788;0,56;8;195,99;0,07;553
497;3458;21/12/2009;Alto;619;0,42;41;15,28;0,03;615
498;3458;21/12/2009;Alto;92;0,56;28;1,76;0,09;615
1934;13830;21/12/2009;Alto;891;0,4;27;90,48;0;626
5200;36934;22/12/2009;Medio;223;0,38;7;150,98;0,02;627
5201;36934;22/12/2009;Medio;447;0,36;2;5,43;0,1;627
5202;36934;22/12/2009;Medio;103;0,74;45;179,29;0,01;627
8377;59845;22/12/2009;Bajo;22;0,8;42;4,71;0,04;512
8378;59845;22/12/2009;Bajo;1046;0,36;28;4,2;0,06;512
5329;37888;22/12/2009;Critical;501;0,35;31;20,98;0,09;628
3106;22279;22/12/2009;No Especificado;231;0,36;43;54,96;0,03;629
5147;36677;23/12/2009;Bajo;500;0,44;38;599,99;0;630
1441;10434;23/12/2009;Alto;156;0,59;2;180,98;0,06;233
1270;9248;23/12/2009;No Especificado;18;0,68;41;71,37;0,09;553
5180;36834;24/12/2009;Bajo;755;0,66;11;170,98;0,01;472
2589;18689;24/12/2009;No Especificado;313;0,39;38;7,1;0,01;573
2590;18689;24/12/2009;No Especificado;41;0,37;10;18,97;0,05;573
6295;44576;25/12/2009;No Especificado;310;0,63;38;124,49;0,01;383
6722;47876;25/12/2009;Alto;235;0,46;8;46,89;0,04;383
6296;44576;25/12/2009;No Especificado;308;0,57;30;65,99;0,02;184
1627;11777;25/12/2009;Bajo;1066;0,59;39;17,7;0,07;381
6457;45986;25/12/2009;Bajo;503;0,39;20;3,69;0,08;631
2964;21442;25/12/2009;Bajo;127;0,61;48;58,14;0,02;191
2965;21442;25/12/2009;Bajo;899;0,38;48;15,57;0,03;191
4511;32101;26/12/2009;Bajo;252;0,56;48;291,73;0,04;314
5300;37734;26/12/2009;Critical;834;0,46;15;100,97;0,08;214
5301;37734;26/12/2009;Critical;1172;0,37;42;13,4;0;214
2810;20262;26/12/2009;No Especificado;201;0,44;27;22,72;0,02;516
5716;40485;27/12/2009;No Especificado;588;0,36;36;5,98;0,05;388
5717;40485;27/12/2009;No Especificado;443;0,59;7;65,99;0,01;388
1932;13824;27/12/2009;Bajo;352;0,38;19;2,89;0,05;340
7478;53382;27/12/2009;No Especificado;943;0,56;13;3,25;0,1;528
7479;53382;27/12/2009;No Especificado;71;0,56;15;300,98;0;528
4312;30725;28/12/2009;Medio;27;0,38;39;449,99;0,08;115
1553;11206;28/12/2009;Bajo;259;0,38;6;28,53;0,03;43
1552;11206;28/12/2009;Bajo;449;0,41;26;49,99;0,09;43
645;4550;28/12/2009;Alto;950;0,35;32;119,99;0,07;107
8389;59937;28/12/2009;Alto;388;0,4;7;30,98;0,02;558
8029;57378;28/12/2009;No Especificado;415;0,5;9;29,89;0,02;632
8030;57378;28/12/2009;No Especificado;434;0,56;10;3,28;0,01;632
6637;47201;28/12/2009;Critical;280;0,64;18;4,98;0,03;633
6343;44962;28/12/2009;Medio;857;0,43;27;22,24;0,06;9
868;6241;29/12/2009;Bajo;877;0,38;24;5,84;0,08;588
869;6241;29/12/2009;Bajo;790;0,6;29;205,99;0;588
3697;26432;30/12/2009;Bajo;1027;0,56;37;38,06;0,06;389
3698;26432;30/12/2009;Bajo;783;0,37;48;599,99;0,08;389
3699;26432;30/12/2009;Bajo;49;0,35;11;3,98;0,1;389
6552;46597;31/12/2009;No Especificado;524;0,6;47;195,99;0,01;634
6553;46597;31/12/2009;No Especificado;170;0,4;10;12,95;0,06;634
6554;46597;31/12/2009;No Especificado;304;0,74;1;122,99;0;634
5623;39841;01/01/2010;Medio;529;0,37;43;6,68;0,01;111
8279;59174;01/01/2010;Medio;348;0,37;6;204,1;0,09;101
109;710;01/01/2010;Bajo;340;0,37;42;3,58;0,01;301
110;710;01/01/2010;Bajo;495;0,76;11;41,32;0,09;301
111;710;01/01/2010;Bajo;128;0,56;29;145,45;0,02;301
5376;38215;02/01/2010;Critical;595;0,58;42;20,99;0,07;635
5377;38215;02/01/2010;Critical;815;0,37;38;104,85;0,09;635
3621;25860;02/01/2010;Bajo;746;0,38;9;83,98;0,05;201
3622;25860;02/01/2010;Bajo;618;0,59;23;65,99;0,07;201
7567;54145;02/01/2010;Bajo;110;0,43;34;2,08;0,1;139
6806;48480;02/01/2010;Critical;224;0,65;32;370,98;0,1;169
8077;57606;03/01/2010;No Especificado;929;0,61;37;8,46;0,08;39
1234;8998;03/01/2010;Bajo;392;0,58;37;50,98;0,07;596
1235;8998;03/01/2010;Bajo;857;0,43;12;22,24;0,01;596
1236;8998;03/01/2010;Bajo;822;0,57;13;13,43;0,04;596
2832;20449;03/01/2010;Medio;493;0,4;19;67,28;0,1;190
4076;29058;03/01/2010;Alto;1131;0,37;43;6,48;0,02;475
4077;29058;03/01/2010;Alto;877;0,38;23;5,84;0,06;475
4078;29058;03/01/2010;Alto;1075;0,66;41;24,98;0,04;475
4079;29058;03/01/2010;Alto;186;0,62;33;880,98;0,07;475
6470;46050;04/01/2010;Alto;876;0,56;3;289,53;0,02;438
6468;46050;04/01/2010;Alto;27;0,38;5;449,99;0,02;438
6469;46050;04/01/2010;Alto;256;0,79;48;95,43;0,03;438
767;5504;05/01/2010;Alto;633;0,36;6;5,78;0,06;555
768;5504;05/01/2010;Alto;485;0,56;15;45,99;0,04;555
7873;56293;05/01/2010;No Especificado;222;0,6;34;19,99;0,04;545
7874;56293;05/01/2010;No Especificado;628;0,58;44;16,91;0,06;545
2061;14755;05/01/2010;Alto;911;0,44;31;3,85;0,09;127
2062;14755;05/01/2010;Alto;1036;0,59;44;65,99;0,1;127
4664;33218;06/01/2010;No Especificado;331;0,37;25;4,57;0,07;532
4665;33218;06/01/2010;No Especificado;1232;0,5;29;16,16;0,04;532
6231;44133;06/01/2010;Alto;1160;0,54;35;5,28;0,06;343
